shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
588,5588,30/05/2022,08/06/2022,bluedart,Returned
589,5589,31/08/2024,,bluedart,In Transit
590,5590,24/08/2020,,bluedart,In Transit
591,5591,05/08/2023,12/08/2023,dhl,Returned
592,5592,05/09/2020,,ups,Delivered
593,5593,25/04/2021,,dhl,In Transit
594,5594,02/10/2024,,dhl,In Transit
595,5595,17/03/2024,,fedex,Delivered
596,5596,21/09/2023,,bluedart,In Transit
597,5597,30/11/2020,,ups,In Transit
598,5598,12/08/2020,22/08/2020,bluedart,Returned
599,5599,18/05/2020,,ups,Delivered
600,5600,20/02/2024,25/02/2024,fedex,Returned
601,5601,24/02/2021,,bluedart,In Transit
602,5602,29/07/2020,06/08/2020,dhl,Returned
603,5603,25/11/2020,01/12/2020,ups,Returned
604,5604,28/08/2022,,dhl,Delivered
605,5605,07/08/2020,12/08/2020,ups,Returned
606,5606,07/11/2023,15/11/2023,fedex,Returned
607,5607,20/04/2024,,bluedart,Delivered
608,5608,23/03/2020,,ups,In Transit
609,5609,14/04/2021,,ups,In Transit
610,5610,22/07/2021,26/07/2021,ups,Returned
611,5611,05/01/2023,,dhl,In Transit
612,5612,14/02/2021,,bluedart,In Transit
613,5613,24/04/2023,,ups,Delivered
614,5614,29/11/2024,,bluedart,Delivered
615,5615,19/12/2021,,dhl,Delivered
616,5616,23/06/2020,26/06/2020,dhl,Returned
617,5617,13/04/2024,,dhl,In Transit
618,5618,05/05/2023,,fedex,Delivered
619,5619,17/04/2021,,bluedart,Delivered
620,5620,29/04/2020,,fedex,In Transit
621,5621,06/11/2023,,bluedart,Delivered
622,5622,08/12/2020,15/12/2020,ups,Returned
623,5623,27/02/2021,05/03/2021,fedex,Returned
624,5624,23/07/2020,,fedex,In Transit
625,5625,04/02/2022,14/02/2022,dhl,Returned
626,5626,17/10/2024,,ups,In Transit
627,5627,20/01/2020,23/01/2020,fedex,Returned
628,5628,04/09/2021,,fedex,Delivered
629,5629,21/03/2021,,bluedart,In Transit
630,5630,21/05/2024,,dhl,In Transit
631,5631,31/05/2021,,fedex,Delivered
632,5632,19/05/2022,,bluedart,Delivered
633,5633,08/05/2023,13/05/2023,ups,Returned
634,5634,12/08/2022,,dhl,Delivered
635,5635,19/08/2020,,bluedart,In Transit
636,5636,04/11/2024,,ups,In Transit
637,5637,12/01/2022,,fedex,Delivered
638,5638,26/08/2024,,bluedart,Delivered
639,5639,01/02/2024,,ups,Delivered
640,5640,22/08/2023,,ups,In Transit
641,5641,26/12/2020,,fedex,In Transit
642,5642,27/03/2024,,bluedart,In Transit
643,5643,19/02/2022,,bluedart,In Transit
644,5644,07/05/2022,,fedex,In Transit
645,5645,26/06/2021,05/07/2021,dhl,Returned
646,5646,19/01/2023,29/01/2023,dhl,Returned
647,5647,22/03/2023,26/03/2023,ups,Returned
648,5648,11/10/2024,,bluedart,Delivered
649,5649,04/06/2022,,bluedart,In Transit
650,5650,21/08/2022,,fedex,Delivered
651,5651,05/08/2024,,ups,Delivered
652,5652,27/06/2021,01/07/2021,fedex,Returned
653,5653,03/03/2021,,dhl,In Transit
654,5654,28/04/2021,,ups,In Transit
655,5655,23/04/2021,26/04/2021,bluedart,Returned
656,5656,29/04/2024,,dhl,Delivered
657,5657,14/11/2024,22/11/2024,dhl,Returned
658,5658,05/03/2020,,fedex,In Transit
659,5659,13/12/2024,,bluedart,In Transit
660,5660,03/08/2021,,dhl,Delivered
661,5661,02/05/2020,,ups,In Transit
662,5662,02/08/2021,,ups,In Transit
663,5663,10/06/2021,,ups,Delivered
664,5664,16/09/2022,26/09/2022,dhl,Returned
665,5665,04/03/2020,,fedex,In Transit
666,5666,10/08/2020,,bluedart,Delivered
667,5667,05/03/2020,10/03/2020,bluedart,Returned
668,5668,05/08/2023,,bluedart,In Transit
669,5669,07/09/2023,,fedex,Delivered
670,5670,14/04/2022,,ups,Delivered
671,5671,28/12/2022,07/01/2023,dhl,Returned
672,5672,09/06/2021,,ups,Delivered
673,5673,17/12/2023,,ups,Delivered
674,5674,06/12/2022,,bluedart,In Transit
675,5675,16/06/2022,,bluedart,Delivered
676,5676,02/05/2024,06/05/2024,dhl,Returned
677,5677,17/06/2023,,ups,In Transit
678,5678,23/07/2024,29/07/2024,fedex,Returned
679,5679,19/07/2021,,bluedart,Delivered
680,5680,01/02/2020,,bluedart,Delivered
681,5681,08/07/2024,15/07/2024,bluedart,Returned
682,5682,11/05/2024,,dhl,In Transit
683,5683,27/11/2020,,dhl,Delivered
684,5684,22/06/2020,,bluedart,Delivered
685,5685,27/06/2023,,bluedart,Delivered
686,5686,18/10/2024,24/10/2024,ups,Returned
687,5687,26/04/2020,,ups,In Transit
688,5688,22/12/2022,,fedex,Delivered
689,5689,16/02/2024,,fedex,In Transit
690,5690,13/01/2020,,ups,In Transit
691,5691,16/12/2021,,fedex,In Transit
692,5692,04/04/2020,,fedex,Delivered
693,5693,12/03/2022,,dhl,Delivered
694,5694,03/11/2024,,dhl,Delivered
695,5695,20/08/2020,,fedex,Delivered
696,5696,04/10/2020,,fedex,In Transit
697,5697,21/01/2024,29/01/2024,bluedart,Returned
698,5698,16/03/2022,,ups,In Transit
699,5699,06/09/2020,,bluedart,In Transit
700,5700,18/09/2021,,fedex,In Transit
701,5701,19/02/2022,,ups,In Transit
702,5702,13/07/2022,21/07/2022,ups,Returned
703,5703,19/09/2024,,bluedart,In Transit
704,5704,15/09/2020,19/09/2020,bluedart,Returned
705,5705,20/10/2021,,fedex,Delivered
706,5706,04/08/2021,09/08/2021,fedex,Returned
707,5707,26/09/2021,,dhl,In Transit
708,5708,08/05/2021,,fedex,Delivered
709,5709,14/05/2022,,ups,In Transit
710,5710,26/01/2023,,fedex,Delivered
711,5711,21/09/2020,,bluedart,Delivered
712,5712,27/04/2024,,dhl,In Transit
713,5713,19/06/2021,25/06/2021,bluedart,Returned
714,5714,18/09/2022,,bluedart,In Transit
715,5715,02/06/2023,,ups,Delivered
716,5716,13/02/2024,21/02/2024,bluedart,Returned
717,5717,30/12/2022,02/01/2023,bluedart,Returned
718,5718,17/11/2023,,ups,Delivered
719,5719,20/01/2021,,ups,In Transit
720,5720,19/01/2020,,ups,In Transit
721,5721,26/08/2023,,dhl,In Transit
722,5722,15/10/2021,,bluedart,In Transit
723,5723,15/07/2022,,ups,Delivered
724,5724,11/10/2023,,dhl,In Transit
725,5725,22/06/2024,,dhl,Delivered
726,5726,05/04/2021,,ups,Delivered
727,5727,14/03/2024,,fedex,Delivered
728,5728,13/09/2024,,bluedart,In Transit
729,5729,02/10/2024,,dhl,In Transit
730,5730,26/07/2023,,fedex,Delivered
731,5731,01/04/2024,04/04/2024,ups,Returned
732,5732,13/06/2023,,ups,Delivered
733,5733,02/07/2020,,bluedart,In Transit
734,5734,08/12/2022,12/12/2022,ups,Returned
735,5735,28/04/2020,,fedex,In Transit
736,5736,18/09/2021,,bluedart,Delivered
737,5737,23/01/2022,,fedex,In Transit
738,5738,04/06/2021,10/06/2021,bluedart,Returned
739,5739,28/08/2020,,bluedart,Delivered
740,5740,31/05/2023,,dhl,Delivered
741,5741,19/03/2020,,ups,In Transit
742,5742,23/11/2023,30/11/2023,dhl,Returned
743,5743,07/06/2021,,dhl,Delivered
744,5744,13/10/2023,,dhl,Delivered
745,5745,01/10/2022,06/10/2022,bluedart,Returned
746,5746,27/11/2021,,fedex,Delivered
747,5747,15/04/2022,,bluedart,In Transit
748,5748,24/08/2023,,ups,Delivered
749,5749,21/08/2022,,ups,In Transit
750,5750,20/12/2024,23/12/2024,ups,Returned
751,5751,02/05/2023,,ups,Delivered
752,5752,28/06/2022,,dhl,In Transit
753,5753,09/11/2021,,ups,In Transit
754,5754,06/04/2024,12/04/2024,dhl,Returned
755,5755,04/04/2021,,dhl,In Transit
756,5756,01/11/2023,07/11/2023,bluedart,Returned
757,5757,05/04/2023,,fedex,Delivered
758,5758,11/05/2020,,fedex,Delivered
759,5759,27/07/2020,,bluedart,In Transit
760,5760,23/08/2020,,bluedart,In Transit
761,5761,29/09/2024,,fedex,In Transit
762,5762,12/11/2022,16/11/2022,ups,Returned
763,5763,31/10/2023,,bluedart,Delivered
764,5764,01/12/2024,,ups,In Transit
765,5765,04/06/2021,,ups,In Transit
766,5766,30/08/2020,03/09/2020,fedex,Returned
767,5767,25/04/2023,,ups,In Transit
768,5768,01/12/2022,,bluedart,Delivered
769,5769,10/10/2022,18/10/2022,bluedart,Returned
770,5770,15/08/2024,,bluedart,In Transit
771,5771,19/02/2021,,fedex,Delivered
772,5772,28/08/2021,,fedex,In Transit
773,5773,02/08/2022,,dhl,Delivered
774,5774,28/03/2021,02/04/2021,dhl,Returned
775,5775,02/10/2024,,bluedart,Delivered
776,5776,25/09/2023,29/09/2023,ups,Returned
777,5777,26/10/2021,03/11/2021,bluedart,Returned
778,5778,21/12/2020,26/12/2020,ups,Returned
779,5779,02/10/2020,,dhl,In Transit
780,5780,13/04/2023,20/04/2023,ups,Returned
781,5781,26/04/2020,,bluedart,Delivered
782,5782,26/02/2020,,fedex,In Transit
783,5783,14/09/2023,19/09/2023,dhl,Returned
784,5784,20/07/2022,,fedex,In Transit
785,5785,30/12/2022,,dhl,In Transit
786,5786,14/04/2021,23/04/2021,ups,Returned
787,5787,10/09/2021,14/09/2021,ups,Returned
788,5788,27/04/2021,04/05/2021,ups,Returned
789,5789,01/11/2024,,dhl,In Transit
790,5790,08/09/2020,,fedex,Delivered
791,5791,16/06/2022,,fedex,Delivered
792,5792,29/07/2023,,dhl,In Transit
793,5793,23/07/2021,,dhl,In Transit
794,5794,21/05/2021,29/05/2021,fedex,Returned
795,5795,10/07/2024,,fedex,Delivered
796,5796,08/09/2024,,ups,In Transit
797,5797,07/11/2020,10/11/2020,fedex,Returned
798,5798,04/09/2021,,dhl,Delivered
799,5799,30/09/2021,09/10/2021,dhl,Returned
800,5800,30/07/2023,,bluedart,Delivered
801,5801,27/07/2024,,fedex,In Transit
802,5802,19/04/2020,,ups,In Transit
803,5803,24/08/2020,,bluedart,Delivered
804,5804,13/07/2020,,bluedart,Delivered
805,5805,14/06/2021,,bluedart,In Transit
806,5806,02/02/2022,05/02/2022,dhl,Returned
807,5807,21/09/2021,,fedex,In Transit
808,5808,06/07/2023,12/07/2023,fedex,Returned
809,5809,16/08/2020,,ups,Delivered
810,5810,05/04/2024,,bluedart,In Transit
811,5811,24/06/2023,,ups,In Transit
812,5812,08/01/2023,,ups,In Transit
813,5813,12/02/2024,16/02/2024,dhl,Returned
814,5814,23/05/2024,,ups,In Transit
815,5815,30/06/2023,,fedex,Delivered
816,5816,19/10/2022,,dhl,Delivered
817,5817,19/02/2020,24/02/2020,ups,Returned
818,5818,23/06/2024,,bluedart,Delivered
819,5819,07/03/2021,12/03/2021,ups,Returned
820,5820,18/11/2021,,bluedart,Delivered
821,5821,03/03/2024,,bluedart,In Transit
822,5822,09/03/2021,,ups,Delivered
823,5823,06/07/2022,,ups,Delivered
824,5824,06/12/2020,,fedex,Delivered
825,5825,08/07/2024,,fedex,Delivered
826,5826,28/08/2023,,bluedart,Delivered
827,5827,02/12/2022,10/12/2022,fedex,Returned
828,5828,23/03/2022,,dhl,In Transit
829,5829,18/04/2024,22/04/2024,fedex,Returned
830,5830,09/12/2021,,fedex,Delivered
831,5831,29/07/2024,05/08/2024,bluedart,Returned
832,5832,06/03/2023,,bluedart,In Transit
833,5833,21/02/2020,01/03/2020,fedex,Returned
834,5834,26/10/2020,,dhl,In Transit
835,5835,19/03/2024,,fedex,In Transit
836,5836,18/05/2021,21/05/2021,fedex,Returned
837,5837,05/02/2020,14/02/2020,dhl,Returned
838,5838,26/12/2022,,fedex,Delivered
839,5839,10/08/2020,,dhl,Delivered
840,5840,24/08/2023,28/08/2023,bluedart,Returned
841,5841,08/02/2024,16/02/2024,fedex,Returned
842,5842,14/06/2024,,dhl,Delivered
843,5843,05/02/2020,,dhl,Delivered
844,5844,12/01/2024,,bluedart,In Transit
845,5845,26/08/2024,01/09/2024,bluedart,Returned
846,5846,06/02/2024,,dhl,In Transit
847,5847,14/11/2021,20/11/2021,ups,Returned
848,5848,09/03/2021,16/03/2021,fedex,Returned
849,5849,24/06/2023,,bluedart,In Transit
850,5850,08/04/2024,,bluedart,In Transit
851,5851,06/03/2024,,bluedart,Delivered
852,5852,08/01/2021,,dhl,In Transit
853,5853,31/01/2022,03/02/2022,bluedart,Returned
854,5854,13/04/2022,,bluedart,In Transit
855,5855,12/05/2024,,ups,In Transit
856,5856,06/01/2022,09/01/2022,ups,Returned
857,5857,08/12/2024,,ups,In Transit
858,5858,19/12/2024,25/12/2024,ups,Returned
859,5859,17/03/2021,23/03/2021,bluedart,Returned
860,5860,24/09/2020,,bluedart,Delivered
861,5861,16/08/2023,,bluedart,Delivered
862,5862,11/06/2024,,ups,Delivered
863,5863,10/04/2021,18/04/2021,ups,Returned
864,5864,21/03/2021,,bluedart,In Transit
865,5865,06/12/2023,,bluedart,Delivered
866,5866,24/10/2023,30/10/2023,dhl,Returned
867,5867,16/05/2020,,ups,Delivered
868,5868,26/10/2024,,bluedart,Delivered
869,5869,14/05/2020,22/05/2020,ups,Returned
870,5870,01/02/2023,,dhl,Delivered
871,5871,25/08/2023,,dhl,Delivered
872,5872,10/08/2024,,ups,In Transit
873,5873,17/10/2024,25/10/2024,dhl,Returned
874,5874,30/12/2021,03/01/2022,fedex,Returned
875,5875,04/03/2020,,fedex,Delivered
876,5876,09/05/2020,,fedex,In Transit
877,5877,14/03/2024,,fedex,In Transit
878,5878,30/11/2020,,bluedart,In Transit
879,5879,17/12/2021,,dhl,In Transit
880,5880,28/06/2021,,ups,Delivered
881,5881,30/01/2024,,dhl,Delivered
882,5882,11/11/2024,,bluedart,Delivered
883,5883,31/08/2022,,fedex,In Transit
884,5884,08/09/2021,,bluedart,In Transit
885,5885,25/10/2021,,dhl,Delivered
886,5886,14/06/2021,,ups,In Transit
887,5887,02/04/2022,06/04/2022,ups,Returned
888,5888,13/04/2021,,ups,Delivered
889,5889,29/11/2021,,dhl,Delivered
890,5890,01/11/2023,,bluedart,In Transit
891,5891,24/08/2023,,fedex,Delivered
892,5892,24/01/2020,,dhl,In Transit
893,5893,04/02/2022,14/02/2022,dhl,Returned
894,5894,31/10/2022,03/11/2022,ups,Returned
895,5895,08/09/2023,12/09/2023,dhl,Returned
896,5896,27/02/2020,,dhl,In Transit
897,5897,06/04/2023,,dhl,Delivered
898,5898,24/11/2024,,ups,Delivered
899,5899,23/05/2024,31/05/2024,fedex,Returned
900,5900,21/09/2024,,dhl,Delivered
901,5901,30/07/2024,,dhl,In Transit
902,5902,31/08/2022,,fedex,Delivered
903,5903,31/08/2020,,ups,In Transit
904,5904,07/03/2022,,fedex,Delivered
905,5905,10/02/2024,15/02/2024,ups,Returned
906,5906,02/04/2020,,bluedart,In Transit
907,5907,24/07/2021,27/07/2021,fedex,Returned
908,5908,13/11/2024,22/11/2024,bluedart,Returned
909,5909,20/03/2020,29/03/2020,dhl,Returned
910,5910,01/03/2020,,dhl,Delivered
911,5911,05/05/2024,,fedex,Delivered
912,5912,01/04/2020,,bluedart,Delivered
913,5913,01/03/2021,10/03/2021,fedex,Returned
914,5914,18/10/2022,,fedex,Delivered
915,5915,24/01/2023,,ups,Delivered
916,5916,01/10/2023,,ups,Delivered
917,5917,21/04/2023,01/05/2023,fedex,Returned
918,5918,31/08/2024,,ups,In Transit
919,5919,16/12/2021,,dhl,Delivered
920,5920,07/01/2023,11/01/2023,ups,Returned
921,5921,16/12/2023,,fedex,In Transit
922,5922,01/10/2020,04/10/2020,bluedart,Returned
923,5923,04/10/2021,,bluedart,In Transit
924,5924,19/02/2023,01/03/2023,bluedart,Returned
925,5925,07/01/2023,,bluedart,Delivered
926,5926,21/09/2021,25/09/2021,fedex,Returned
927,5927,10/06/2021,13/06/2021,fedex,Returned
928,5928,17/10/2023,,fedex,Delivered
929,5929,03/08/2021,09/08/2021,ups,Returned
930,5930,08/08/2022,,bluedart,In Transit
931,5931,23/05/2020,,ups,Delivered
932,5932,28/07/2024,,ups,In Transit
933,5933,03/11/2023,,bluedart,In Transit
934,5934,08/06/2024,,dhl,Delivered
935,5935,27/09/2022,03/10/2022,fedex,Returned
936,5936,19/07/2021,25/07/2021,bluedart,Returned
937,5937,14/04/2020,,dhl,In Transit
938,5938,27/07/2024,,bluedart,Delivered
939,5939,10/12/2024,,bluedart,Delivered
940,5940,07/09/2022,13/09/2022,dhl,Returned
941,5941,17/03/2020,27/03/2020,fedex,Returned
942,5942,25/04/2023,,bluedart,In Transit
943,5943,24/09/2020,30/09/2020,dhl,Returned
944,5944,03/03/2021,,bluedart,Delivered
945,5945,16/01/2024,24/01/2024,dhl,Returned
946,5946,13/10/2023,,bluedart,In Transit
947,5947,25/12/2020,03/01/2021,ups,Returned
948,5948,04/04/2020,,ups,Delivered
949,5949,29/09/2021,,dhl,In Transit
950,5950,11/02/2021,14/02/2021,ups,Returned
951,5951,16/06/2022,,fedex,In Transit
952,5952,20/04/2021,,ups,In Transit
953,5953,17/06/2021,,bluedart,In Transit
954,5954,24/08/2024,29/08/2024,bluedart,Returned
955,5955,01/11/2022,,ups,In Transit
956,5956,28/09/2024,,ups,Delivered
957,5957,20/06/2022,28/06/2022,ups,Returned
958,5958,27/06/2024,04/07/2024,bluedart,Returned
959,5959,11/06/2023,19/06/2023,ups,Returned
960,5960,30/07/2021,,bluedart,Delivered
961,5961,05/01/2024,,fedex,Delivered
962,5962,20/12/2024,29/12/2024,dhl,Returned
963,5963,13/05/2023,,dhl,In Transit
964,5964,02/06/2022,08/06/2022,dhl,Returned
965,5965,20/08/2020,,fedex,Delivered
966,5966,13/07/2020,,ups,Delivered
967,5967,15/11/2023,,fedex,Delivered
968,5968,03/11/2023,10/11/2023,bluedart,Returned
969,5969,15/05/2022,21/05/2022,ups,Returned
970,5970,02/12/2023,05/12/2023,bluedart,Returned
971,5971,03/05/2022,,ups,In Transit
972,5972,11/12/2021,16/12/2021,bluedart,Returned
973,5973,26/11/2021,,ups,In Transit
974,5974,25/02/2023,,dhl,Delivered
975,5975,05/07/2022,,ups,Delivered
976,5976,14/11/2023,,dhl,In Transit
977,5977,07/07/2020,,bluedart,In Transit
978,5978,05/11/2023,,bluedart,In Transit
979,5979,30/12/2022,02/01/2023,dhl,Returned
980,5980,06/01/2022,,ups,In Transit
981,5981,31/10/2021,,bluedart,In Transit
982,5982,27/11/2024,,dhl,In Transit
983,5983,29/05/2021,,bluedart,In Transit
984,5984,21/06/2024,,fedex,Delivered
985,5985,02/06/2022,,ups,Delivered
986,5986,01/10/2024,,fedex,Delivered
987,5987,29/04/2024,,dhl,Delivered
988,5988,15/05/2021,,dhl,In Transit
989,5989,20/11/2020,,ups,Delivered
990,5990,24/04/2021,04/05/2021,ups,Returned
991,5991,23/07/2022,,bluedart,In Transit
992,5992,15/04/2024,24/04/2024,dhl,Returned
993,5993,23/11/2023,,dhl,Delivered
994,5994,23/04/2020,,bluedart,In Transit
995,5995,25/10/2021,,dhl,Delivered
996,5996,08/10/2022,18/10/2022,ups,Returned
997,5997,03/09/2021,,fedex,Delivered
998,5998,20/04/2024,,ups,Delivered
999,5999,25/08/2020,04/09/2020,ups,Returned
1000,6000,24/02/2024,,fedex,In Transit
1001,6001,19/01/2024,,dhl,In Transit
1002,6002,10/06/2020,13/06/2020,dhl,Returned
1003,6003,12/03/2020,,fedex,In Transit
1004,6004,06/08/2024,,dhl,Delivered
1005,6005,07/12/2022,,dhl,In Transit
1006,6006,28/11/2020,07/12/2020,fedex,Returned
1007,6007,07/12/2024,,ups,In Transit
1008,6008,02/11/2023,,ups,Delivered
1009,6009,31/10/2022,,ups,In Transit
1010,6010,02/11/2022,,fedex,In Transit
1011,6011,04/09/2024,,fedex,Delivered
1012,6012,29/04/2020,06/05/2020,dhl,Returned
1013,6013,13/12/2023,,fedex,Delivered
1014,6014,30/01/2020,05/02/2020,dhl,Returned
1015,6015,31/01/2020,,bluedart,Delivered
1016,6016,21/12/2022,,ups,In Transit
1017,6017,27/03/2022,02/04/2022,ups,Returned
1018,6018,18/06/2020,23/06/2020,ups,Returned
1019,6019,22/12/2023,,ups,In Transit
1020,6020,12/11/2024,,fedex,Delivered
1021,6021,10/08/2021,,dhl,Delivered
1022,6022,25/09/2021,,dhl,Delivered
1023,6023,25/08/2021,,ups,In Transit
1024,6024,03/04/2022,07/04/2022,dhl,Returned
1025,6025,09/06/2021,,ups,In Transit
1026,6026,12/12/2022,,ups,In Transit
1027,6027,19/06/2023,,ups,Delivered
1028,6028,27/03/2020,,dhl,Delivered
1029,6029,19/01/2021,28/01/2021,fedex,Returned
1030,6030,23/03/2020,29/03/2020,fedex,Returned
1031,6031,03/10/2021,,bluedart,Delivered
1032,6032,01/02/2020,,dhl,Delivered
1033,6033,10/03/2023,,ups,Delivered
1034,6034,08/06/2023,,ups,Delivered
1035,6035,02/09/2020,,dhl,Delivered
1036,6036,20/03/2020,27/03/2020,bluedart,Returned
1037,6037,29/08/2020,,fedex,Delivered
1038,6038,12/09/2024,16/09/2024,bluedart,Returned
1039,6039,30/01/2024,,bluedart,In Transit
1040,6040,15/01/2020,25/01/2020,dhl,Returned
1041,6041,24/03/2022,28/03/2022,fedex,Returned
1042,6042,18/09/2023,,ups,Delivered
1043,6043,15/01/2023,,bluedart,In Transit
1044,6044,28/07/2023,07/08/2023,fedex,Returned
1045,6045,04/06/2022,,ups,Delivered
1046,6046,08/10/2024,,dhl,In Transit
1047,6047,28/07/2022,,ups,Delivered
1048,6048,17/11/2020,,fedex,Delivered
1049,6049,03/07/2020,10/07/2020,fedex,Returned
1050,6050,10/05/2024,16/05/2024,fedex,Returned
1051,6051,10/09/2024,19/09/2024,bluedart,Returned
1052,6052,15/10/2024,,dhl,Delivered
1053,6053,25/10/2022,,fedex,Delivered
1054,6054,06/03/2020,15/03/2020,fedex,Returned
1055,6055,08/10/2020,,ups,Delivered
1056,6056,15/09/2023,25/09/2023,dhl,Returned
1057,6057,04/06/2020,,bluedart,Delivered
1058,6058,09/05/2021,,dhl,Delivered
1059,6059,06/10/2020,,dhl,Delivered
1060,6060,05/11/2021,,fedex,Delivered
1061,6061,14/02/2024,19/02/2024,fedex,Returned
1062,6062,05/11/2024,15/11/2024,fedex,Returned
1063,6063,06/04/2021,10/04/2021,bluedart,Returned
1064,6064,14/01/2020,23/01/2020,fedex,Returned
1065,6065,20/01/2021,28/01/2021,bluedart,Returned
1066,6066,24/03/2020,,fedex,Delivered
1067,6067,10/10/2023,,bluedart,In Transit
1068,6068,23/02/2020,,dhl,Delivered
1069,6069,04/02/2023,,fedex,Delivered
1070,6070,03/12/2023,,ups,In Transit
1071,6071,07/10/2023,,dhl,Delivered
1072,6072,12/09/2021,15/09/2021,dhl,Returned
1073,6073,23/02/2022,,bluedart,In Transit
1074,6074,08/03/2023,,dhl,In Transit
1075,6075,31/05/2024,,ups,In Transit
1076,6076,24/08/2022,31/08/2022,ups,Returned
1077,6077,25/07/2022,,bluedart,Delivered
1078,6078,14/10/2022,,dhl,Delivered
1079,6079,28/03/2022,06/04/2022,dhl,Returned
1080,6080,07/07/2021,,ups,Delivered
1081,6081,30/03/2022,09/04/2022,fedex,Returned
1082,6082,03/01/2021,,dhl,In Transit
1083,6083,07/02/2024,,bluedart,Delivered
1084,6084,21/08/2020,,ups,Delivered
1085,6085,24/08/2021,29/08/2021,dhl,Returned
1086,6086,25/03/2024,03/04/2024,ups,Returned
1087,6087,02/03/2022,11/03/2022,ups,Returned
1088,6088,14/12/2020,,bluedart,In Transit
1089,6089,19/03/2024,,dhl,In Transit
1090,6090,19/05/2020,23/05/2020,bluedart,Returned
1091,6091,25/11/2024,,ups,Delivered
1092,6092,19/02/2020,23/02/2020,fedex,Returned
1093,6093,05/01/2022,,ups,In Transit
1094,6094,30/01/2021,08/02/2021,dhl,Returned
1095,6095,24/09/2021,30/09/2021,bluedart,Returned
1096,6096,12/06/2021,20/06/2021,ups,Returned
1097,6097,15/02/2020,,ups,In Transit
1098,6098,27/06/2020,,fedex,Delivered
1099,6099,30/10/2020,04/11/2020,ups,Returned
1100,6100,22/06/2024,,fedex,In Transit
1101,6101,16/07/2024,,fedex,Delivered
1102,6102,30/11/2023,,ups,Delivered
1103,6103,07/02/2022,,ups,In Transit
1104,6104,31/05/2021,,bluedart,Delivered
1105,6105,05/08/2020,14/08/2020,fedex,Returned
1106,6106,22/10/2022,29/10/2022,fedex,Returned
1107,6107,19/10/2020,,fedex,Delivered
1108,6108,14/02/2020,,ups,In Transit
1109,6109,05/06/2022,15/06/2022,ups,Returned
1110,6110,07/07/2020,,ups,Delivered
1111,6111,25/12/2021,,ups,In Transit
1112,6112,31/07/2022,03/08/2022,dhl,Returned
1113,6113,16/08/2024,,fedex,Delivered
1114,6114,22/07/2024,,fedex,In Transit
1115,6115,20/05/2022,,fedex,In Transit
1116,6116,27/12/2020,,dhl,In Transit
1117,6117,23/01/2022,02/02/2022,ups,Returned
1118,6118,18/10/2024,25/10/2024,dhl,Returned
1119,6119,11/01/2020,,dhl,In Transit
1120,6120,16/05/2020,21/05/2020,dhl,Returned
1121,6121,10/10/2021,,fedex,Delivered
1122,6122,03/03/2023,,bluedart,In Transit
