order_id,order_date,customer_id,seller_id,order_status
5736,17/09/2021,143,7,Inprogress
5737,19/01/2022,330,32,Completed
5738,28/05/2021,622,45,Completed
5739,26/08/2020,262,6,Completed
5740,24/05/2023,524,31,Completed
5741,17/03/2020,814,2,Inprogress
5742,19/11/2023,279,20,Inprogress
5743,31/05/2021,841,33,Completed
5744,11/10/2023,825,55,Inprogress
5745,26/09/2022,68,24,Completed
5746,20/11/2021,204,3,Completed
5747,08/04/2022,676,39,Inprogress
5748,21/08/2023,234,23,Inprogress
5749,20/08/2022,159,45,Completed
5750,17/12/2024,274,18,Completed
5751,30/04/2023,422,26,Inprogress
5752,25/06/2022,502,55,Completed
5753,07/11/2021,654,46,Inprogress
5754,30/03/2024,242,15,Completed
5755,02/04/2021,42,30,Inprogress
5756,28/10/2023,626,23,Completed
5757,29/03/2023,513,50,Completed
5758,10/05/2020,883,48,Inprogress
5759,23/07/2020,7,37,Inprogress
5760,18/08/2020,720,28,Inprogress
5761,28/09/2024,452,16,Completed
5762,05/11/2022,164,10,Completed
5763,26/10/2023,660,17,Completed
5764,28/11/2024,460,20,Inprogress
5765,28/05/2021,892,18,Completed
5766,29/08/2020,787,14,Inprogress
5767,23/04/2023,442,36,Inprogress
5768,26/11/2022,640,51,Inprogress
5769,03/10/2022,332,16,Inprogress
5770,10/08/2024,445,23,Inprogress
5771,15/02/2021,478,33,Completed
5772,27/08/2021,836,50,Inprogress
5773,26/07/2022,246,28,Inprogress
5774,23/03/2021,773,7,Inprogress
5775,28/09/2024,616,34,Completed
5776,24/09/2023,664,55,Completed
5777,19/10/2021,286,30,Completed
5778,16/12/2020,13,18,Completed
5779,25/09/2020,267,28,Completed
5780,06/04/2023,183,11,Completed
5781,19/04/2020,516,26,Inprogress
5782,23/02/2020,188,8,Inprogress
5783,13/09/2023,157,41,Inprogress
5784,19/07/2022,76,45,Completed
5785,26/12/2022,527,22,Inprogress
5786,12/04/2021,829,26,Completed
5787,07/09/2021,206,3,Completed
5788,22/04/2021,616,37,Completed
5789,25/10/2024,675,27,Completed
5790,01/09/2020,830,38,Completed
5791,12/06/2022,206,15,Completed
5792,26/07/2023,84,21,Completed
5793,20/07/2021,527,25,Inprogress
5794,15/05/2021,37,26,Inprogress
5795,05/07/2024,40,30,Completed
5796,07/09/2024,60,47,Completed
5797,02/11/2020,650,37,Completed
5798,29/08/2021,386,1,Completed
5799,26/09/2021,396,30,Completed
5800,28/07/2023,710,47,Completed
5801,24/07/2024,267,48,Completed
5802,17/04/2020,640,35,Inprogress
5803,23/08/2020,347,10,Completed
5804,12/07/2020,454,26,Completed
5805,12/06/2021,686,33,Completed
5806,27/01/2022,683,48,Completed
5807,15/09/2021,710,3,Completed
5808,01/07/2023,635,6,Completed
5809,11/08/2020,704,17,Completed
5810,30/03/2024,336,29,Completed
5811,20/06/2023,845,36,Completed
5812,01/01/2023,537,9,Completed
5813,10/02/2024,217,12,Inprogress
5814,18/05/2024,737,42,Completed
5815,27/06/2023,436,10,Completed
5816,14/10/2022,737,28,Inprogress
5817,13/02/2020,567,47,Completed
5818,19/06/2024,65,37,Completed
5819,28/02/2021,311,41,Inprogress
5820,13/11/2021,169,38,Inprogress
5821,02/03/2024,279,8,Completed
5822,06/03/2021,109,23,Inprogress
5823,01/07/2022,644,4,Inprogress
5824,03/12/2020,521,24,Completed
5825,05/07/2024,628,2,Completed
5826,21/08/2023,40,16,Inprogress
5827,01/12/2022,17,13,Inprogress
5828,17/03/2022,161,38,Inprogress
5829,16/04/2024,646,36,Inprogress
5830,07/12/2021,832,38,Inprogress
5831,24/07/2024,626,34,Completed
5832,03/03/2023,278,6,Inprogress
5833,15/02/2020,79,40,Completed
5834,20/10/2020,365,45,Completed
5835,16/03/2024,673,16,Inprogress
5836,12/05/2021,373,53,Completed
5837,30/01/2020,550,17,Inprogress
5838,20/12/2022,812,37,Inprogress
5839,03/08/2020,435,37,Inprogress
5840,17/08/2023,178,25,Inprogress
5841,05/02/2024,410,8,Completed
5842,08/06/2024,838,19,Completed
5843,04/02/2020,419,27,Inprogress
5844,10/01/2024,547,45,Completed
5845,23/08/2024,682,41,Completed
5846,04/02/2024,347,53,Inprogress
5847,09/11/2021,230,25,Completed
5848,06/03/2021,726,12,Inprogress
5849,23/06/2023,866,26,Inprogress
5850,04/04/2024,220,46,Inprogress
5851,03/03/2024,748,48,Completed
5852,02/01/2021,607,44,Completed
5853,24/01/2022,95,52,Inprogress
5854,10/04/2022,266,8,Inprogress
5855,08/05/2024,782,50,Inprogress
5856,05/01/2022,555,23,Completed
5857,02/12/2024,531,24,Inprogress
5858,13/12/2024,235,41,Completed
5859,15/03/2021,385,37,Inprogress
5860,17/09/2020,323,21,Inprogress
5861,09/08/2023,174,17,Inprogress
5862,10/06/2024,570,44,Inprogress
5863,06/04/2021,365,13,Inprogress
5864,16/03/2021,557,50,Inprogress
5865,30/11/2023,61,22,Inprogress
5866,20/10/2023,275,26,Inprogress
5867,09/05/2020,835,26,Inprogress
5868,21/10/2024,252,53,Inprogress
5869,11/05/2020,254,1,Inprogress
5870,26/01/2023,218,17,Inprogress
5871,22/08/2023,213,32,Completed
5872,07/08/2024,67,15,Inprogress
5873,16/10/2024,99,39,Inprogress
5874,26/12/2021,589,20,Completed
5875,01/03/2020,500,20,Inprogress
5876,06/05/2020,703,1,Inprogress
5877,07/03/2024,70,19,Inprogress
5878,27/11/2020,683,27,Inprogress
5879,10/12/2021,47,25,Completed
5880,21/06/2021,736,52,Inprogress
5881,24/01/2024,612,16,Completed
5882,09/11/2024,304,36,Inprogress
5883,30/08/2022,411,42,Inprogress
5884,07/09/2021,440,55,Completed
5885,23/10/2021,419,52,Completed
5886,11/06/2021,333,22,Completed
5887,31/03/2022,53,32,Inprogress
5888,10/04/2021,44,53,Completed
5889,25/11/2021,670,45,Completed
5890,29/10/2023,455,5,Inprogress
5891,19/08/2023,560,42,Completed
5892,18/01/2020,676,23,Completed
5893,29/01/2022,392,47,Completed
5894,29/10/2022,436,33,Inprogress
5895,05/09/2023,249,9,Inprogress
5896,20/02/2020,156,22,Inprogress
5897,02/04/2023,506,38,Inprogress
5898,22/11/2024,71,8,Inprogress
5899,17/05/2024,205,19,Completed
5900,20/09/2024,783,8,Inprogress
5901,23/07/2024,715,16,Completed
5902,24/08/2022,225,18,Completed
5903,28/08/2020,736,40,Completed
5904,04/03/2022,91,36,Completed
5905,09/02/2024,14,19,Completed
5906,31/03/2020,65,34,Completed
5907,17/07/2021,883,21,Inprogress
5908,09/11/2024,720,30,Completed
5909,19/03/2020,666,14,Inprogress
5910,23/02/2020,463,32,Completed
5911,29/04/2024,253,15,Completed
5912,26/03/2020,832,52,Inprogress
5913,28/02/2021,555,24,Inprogress
5914,11/10/2022,40,54,Completed
5915,22/01/2023,587,48,Completed
5916,26/09/2023,266,22,Inprogress
5917,17/04/2023,49,16,Inprogress
5918,28/08/2024,45,46,Completed
5919,14/12/2021,73,43,Inprogress
5920,01/01/2023,179,29,Inprogress
5921,13/12/2023,628,18,Completed
5922,25/09/2020,210,32,Inprogress
5923,28/09/2021,645,32,Inprogress
5924,18/02/2023,493,4,Completed
5925,01/01/2023,370,20,Inprogress
5926,19/09/2021,822,1,Inprogress
5927,04/06/2021,656,22,Inprogress
5928,12/10/2023,615,1,Inprogress
5929,31/07/2021,592,16,Completed
5930,07/08/2022,456,24,Inprogress
5931,19/05/2020,219,35,Completed
5932,27/07/2024,398,20,Completed
5933,28/10/2023,609,2,Inprogress
5934,06/06/2024,830,53,Inprogress
5935,23/09/2022,838,11,Completed
5936,14/07/2021,870,54,Inprogress
5937,08/04/2020,838,55,Completed
5938,21/07/2024,197,53,Completed
5939,04/12/2024,394,30,Inprogress
5940,01/09/2022,648,21,Inprogress
5941,16/03/2020,349,43,Inprogress
5942,18/04/2023,788,49,Completed
5943,22/09/2020,196,35,Completed
5944,27/02/2021,197,45,Completed
5945,12/01/2024,155,7,Inprogress
5946,07/10/2023,398,55,Inprogress
5947,19/12/2020,542,46,Inprogress
5948,30/03/2020,417,26,Inprogress
5949,22/09/2021,104,48,Inprogress
5950,04/02/2021,266,34,Inprogress
5951,14/06/2022,27,46,Inprogress
5952,13/04/2021,648,17,Inprogress
5953,15/06/2021,684,17,Completed
5954,21/08/2024,46,38,Inprogress
5955,26/10/2022,840,4,Completed
5956,21/09/2024,584,28,Inprogress
5957,17/06/2022,415,52,Completed
5958,21/06/2024,845,48,Inprogress
5959,07/06/2023,243,38,Completed
5960,23/07/2021,251,41,Inprogress
5961,04/01/2024,765,19,Completed
5962,16/12/2024,664,42,Completed
5963,11/05/2023,454,55,Inprogress
5964,01/06/2022,382,46,Inprogress
5965,15/08/2020,633,4,Inprogress
5966,12/07/2020,545,49,Inprogress
5967,11/11/2023,405,5,Completed
5968,01/11/2023,349,42,Completed
5969,12/05/2022,602,19,Completed
5970,26/11/2023,137,38,Inprogress
5971,29/04/2022,94,34,Inprogress
5972,10/12/2021,740,38,Completed
5973,24/11/2021,220,18,Inprogress
5974,22/02/2023,408,17,Inprogress
5975,02/07/2022,471,32,Completed
5976,08/11/2023,13,26,Inprogress
5977,02/07/2020,476,8,Completed
5978,03/11/2023,722,16,Inprogress
5979,24/12/2022,511,25,Completed
5980,01/01/2022,506,47,Completed
5981,27/10/2021,384,16,Inprogress
5982,26/11/2024,11,43,Inprogress
5983,22/05/2021,19,1,Completed
5984,16/06/2024,264,15,Completed
5985,29/05/2022,285,32,Completed
5986,25/09/2024,106,41,Inprogress
5987,25/04/2024,578,52,Completed
5988,11/05/2021,666,36,Inprogress
5989,13/11/2020,840,12,Completed
5990,18/04/2021,125,41,Inprogress
5991,18/07/2022,295,13,Completed
5992,14/04/2024,552,19,Completed
5993,16/11/2023,611,20,Completed
5994,18/04/2020,22,28,Inprogress
5995,20/10/2021,483,41,Inprogress
5996,01/10/2022,34,4,Completed
5997,29/08/2021,292,2,Completed
5998,18/04/2024,644,25,Inprogress
5999,20/08/2020,419,50,Completed
6000,22/02/2024,500,26,Completed
6001,13/01/2024,60,6,Completed
6002,05/06/2020,496,42,Completed
6003,09/03/2020,380,11,Completed
6004,05/08/2024,641,15,Completed
6005,01/12/2022,784,13,Completed
6006,27/11/2020,842,20,Inprogress
6007,02/12/2024,836,53,Completed
6008,31/10/2023,632,35,Completed
6009,29/10/2022,259,14,Completed
6010,26/10/2022,217,32,Inprogress
6011,31/08/2024,120,15,Inprogress
6012,24/04/2020,781,26,Completed
6013,12/12/2023,648,9,Completed
6014,23/01/2020,43,54,Inprogress
6015,29/01/2020,361,19,Inprogress
6016,16/12/2022,677,41,Inprogress
6017,23/03/2022,170,25,Completed
6018,15/06/2020,281,55,Completed
6019,15/12/2023,318,47,Inprogress
6020,08/11/2024,851,36,Completed
6021,04/08/2021,663,33,Completed
6022,22/09/2021,214,34,Inprogress
6023,24/08/2021,623,43,Completed
6024,28/03/2022,325,9,Inprogress
6025,08/06/2021,328,43,Inprogress
6026,06/12/2022,674,28,Completed
6027,13/06/2023,378,36,Completed
6028,24/03/2020,333,52,Inprogress
6029,15/01/2021,222,54,Completed
6030,19/03/2020,740,38,Inprogress
6031,26/09/2021,70,29,Completed
6032,25/01/2020,340,54,Inprogress
6033,04/03/2023,654,45,Inprogress
6034,03/06/2023,284,35,Completed
6035,27/08/2020,461,32,Completed
6036,18/03/2020,372,53,Inprogress
6037,24/08/2020,899,35,Inprogress
6038,11/09/2024,380,13,Inprogress
6039,29/01/2024,734,6,Inprogress
6040,08/01/2020,480,45,Inprogress
6041,19/03/2022,115,5,Completed
6042,14/09/2023,174,55,Completed
6043,13/01/2023,279,22,Completed
6044,22/07/2023,572,15,Completed
6045,29/05/2022,701,14,Completed
6046,07/10/2024,458,28,Completed
6047,26/07/2022,43,35,Completed
6048,15/11/2020,494,21,Completed
6049,29/06/2020,498,19,Inprogress
6050,09/05/2024,161,51,Inprogress
6051,07/09/2024,285,45,Inprogress
6052,10/10/2024,707,47,Inprogress
6053,18/10/2022,863,33,Inprogress
6054,28/02/2020,825,48,Inprogress
6055,02/10/2020,490,44,Completed
6056,11/09/2023,760,42,Completed
6057,02/06/2020,612,17,Completed
6058,02/05/2021,860,10,Inprogress
6059,02/10/2020,66,25,Completed
6060,29/10/2021,802,52,Inprogress
6061,09/02/2024,199,3,Inprogress
6062,29/10/2024,863,30,Inprogress
6063,30/03/2021,572,5,Completed
6064,08/01/2020,338,2,Completed
6065,18/01/2021,505,32,Completed
6066,18/03/2020,631,6,Inprogress
6067,03/10/2023,335,32,Completed
6068,19/02/2020,486,41,Completed
6069,02/02/2023,497,33,Inprogress
6070,27/11/2023,626,1,Inprogress
6071,01/10/2023,759,2,Inprogress
6072,06/09/2021,512,28,Inprogress
6073,16/02/2022,74,40,Inprogress
6074,02/03/2023,403,21,Completed
6075,24/05/2024,900,49,Completed
6076,19/08/2022,86,17,Inprogress
6077,23/07/2022,232,24,Inprogress
6078,12/10/2022,216,2,Completed
6079,26/03/2022,637,25,Completed
6080,05/07/2021,105,30,Completed
6081,29/03/2022,864,27,Inprogress
6082,27/12/2020,641,23,Inprogress
6083,06/02/2024,178,32,Completed
6084,19/08/2020,193,27,Inprogress
6085,20/08/2021,5,45,Inprogress
6086,19/03/2024,387,9,Inprogress
6087,23/02/2022,871,14,Completed
6088,12/12/2020,250,53,Inprogress
6089,18/03/2024,360,39,Completed
6090,16/05/2020,116,1,Completed
6091,21/11/2024,856,7,Completed
6092,17/02/2020,48,55,Completed
6093,04/01/2022,128,12,Inprogress
6094,23/01/2021,769,12,Completed
6095,17/09/2021,711,54,Completed
6096,09/06/2021,333,43,Completed
6097,12/02/2020,513,33,Completed
6098,24/06/2020,222,38,Inprogress
6099,26/10/2020,195,46,Completed
6100,21/06/2024,274,42,Completed
6101,14/07/2024,701,16,Inprogress
6102,26/11/2023,51,35,Completed
6103,02/02/2022,724,13,Inprogress
6104,28/05/2021,592,23,Completed
6105,02/08/2020,685,3,Completed
6106,17/10/2022,618,26,Inprogress
6107,12/10/2020,415,30,Inprogress
6108,09/02/2020,142,44,Inprogress
6109,29/05/2022,886,9,Completed
6110,02/07/2020,145,4,Inprogress
6111,20/12/2021,121,51,Inprogress
6112,28/07/2022,681,11,Inprogress
6113,15/08/2024,299,29,Completed
6114,20/07/2024,453,16,Completed
6115,16/05/2022,191,5,Completed
6116,23/12/2020,75,23,Completed
6117,16/01/2022,602,52,Completed
6118,16/10/2024,600,50,Inprogress
6119,09/01/2020,759,33,Completed
6120,15/05/2020,649,6,Completed
6121,03/10/2021,546,44,Completed
6122,24/02/2023,83,17,Inprogress
6123,07/03/2024,259,9,Completed
6124,31/03/2020,225,33,Completed
6125,24/08/2023,81,17,Completed
6126,12/10/2024,873,41,Inprogress
6127,02/03/2024,424,9,Completed
6128,09/09/2022,747,37,Completed
6129,18/04/2022,401,1,Inprogress
6130,12/09/2020,441,7,Completed
6131,08/05/2022,88,12,Inprogress
6132,10/05/2021,544,7,Completed
6133,26/07/2024,563,34,Completed
6134,03/09/2023,772,9,Inprogress
6135,08/04/2023,8,40,Completed
6136,19/04/2021,137,53,Completed
6137,02/04/2022,802,55,Inprogress
6138,04/04/2020,292,47,Inprogress
6139,08/09/2022,840,3,Inprogress
6140,31/01/2020,520,42,Inprogress
6141,05/03/2024,193,8,Inprogress
6142,08/02/2022,236,37,Inprogress
6143,18/06/2022,684,3,Completed
6144,11/11/2022,705,4,Completed
6145,26/06/2020,319,3,Completed
6146,22/11/2022,406,55,Inprogress
6147,30/03/2021,673,53,Completed
6148,25/12/2023,837,28,Completed
6149,24/11/2022,436,26,Completed
6150,27/02/2020,735,3,Inprogress
6151,24/08/2023,394,34,Completed
6152,31/10/2022,853,21,Inprogress
6153,21/05/2020,43,41,Completed
6154,03/05/2024,808,17,Completed
6155,26/01/2022,243,29,Completed
6156,02/12/2024,672,34,Inprogress
6157,30/10/2023,719,51,Completed
6158,02/04/2023,721,55,Completed
6159,31/05/2022,199,36,Completed
6160,19/04/2021,895,12,Completed
6161,03/08/2021,39,10,Inprogress
6162,22/04/2024,239,21,Completed
6163,19/04/2022,255,3,Inprogress
6164,08/06/2024,581,50,Completed
6165,19/12/2021,55,39,Completed
6166,02/06/2020,669,9,Inprogress
6167,29/10/2024,20,31,Inprogress
6168,24/04/2020,153,1,Inprogress
6169,28/08/2024,494,24,Completed
6170,07/02/2021,754,55,Completed
6171,26/09/2022,49,1,Inprogress
6172,14/10/2023,188,26,Completed
6173,17/01/2020,659,55,Inprogress
6174,24/04/2024,234,31,Inprogress
6175,31/10/2020,239,26,Completed
6176,14/10/2024,538,37,Completed
6177,21/11/2022,889,2,Inprogress
6178,03/08/2023,835,17,Inprogress
6179,23/05/2021,30,21,Completed
6180,09/09/2022,230,22,Completed
6181,14/12/2021,851,44,Completed
6182,31/07/2020,218,55,Completed
6183,25/01/2020,761,30,Inprogress
6184,08/10/2021,894,18,Inprogress
6185,09/11/2020,531,52,Inprogress
6186,06/05/2020,196,26,Completed
6187,17/01/2020,751,30,Inprogress
6188,04/11/2022,441,37,Inprogress
6189,31/08/2021,246,34,Inprogress
6190,11/02/2022,399,49,Inprogress
6191,16/04/2022,186,14,Completed
6192,20/02/2024,503,23,Completed
6193,09/05/2023,700,30,Inprogress
6194,30/03/2020,871,8,Completed
6195,12/04/2022,657,8,Completed
6196,07/11/2021,458,32,Completed
6197,03/03/2023,249,22,Inprogress
6198,20/05/2021,26,55,Completed
6199,10/08/2021,701,37,Inprogress
6200,10/12/2023,180,3,Completed
6201,03/06/2024,66,40,Completed
6202,06/01/2023,407,11,Completed
6203,04/10/2020,516,39,Completed
6204,01/10/2023,836,12,Completed
6205,04/06/2021,384,43,Inprogress
6206,23/08/2024,643,9,Completed
6207,12/11/2021,695,3,Inprogress
6208,17/08/2024,259,11,Completed
6209,09/11/2021,889,40,Completed
6210,12/06/2022,646,1,Completed
6211,21/05/2023,362,41,Completed
6212,08/12/2023,702,30,Inprogress
6213,22/07/2024,553,53,Completed
6214,30/06/2021,59,4,Completed
6215,27/09/2023,868,51,Inprogress
6216,16/10/2024,434,21,Inprogress
6217,03/08/2020,522,25,Completed
6218,17/03/2024,808,15,Inprogress
6219,12/07/2022,267,52,Completed
6220,22/03/2023,631,18,Inprogress
6221,26/06/2024,134,44,Completed
6222,21/01/2022,196,24,Completed
6223,31/12/2021,565,44,Inprogress
6224,19/03/2021,214,17,Completed
6225,08/12/2021,200,50,Completed
6226,09/02/2023,193,33,Inprogress
6227,05/11/2024,477,42,Completed
6228,10/11/2024,808,28,Inprogress
6229,06/01/2022,282,39,Completed
6230,23/08/2024,800,49,Completed
6231,11/08/2024,729,41,Inprogress
6232,09/03/2022,279,17,Inprogress
6233,16/02/2021,66,51,Inprogress
6234,30/04/2023,580,4,Completed
6235,26/03/2021,216,53,Completed
6236,27/09/2022,398,34,Inprogress
6237,14/09/2020,355,43,Inprogress
6238,01/12/2021,11,2,Completed
6239,16/08/2024,128,15,Completed
6240,02/03/2020,675,11,Inprogress
6241,02/03/2022,545,54,Inprogress
6242,17/10/2020,852,34,Completed
6243,06/08/2024,878,27,Inprogress
6244,29/05/2023,837,5,Completed
6245,11/12/2020,456,39,Completed
6246,19/10/2024,653,48,Inprogress
6247,16/11/2021,576,38,Completed
6248,17/07/2022,800,20,Inprogress
6249,01/01/2020,345,32,Inprogress
6250,25/05/2020,847,33,Completed
6251,25/07/2023,78,25,Completed
6252,29/05/2022,260,52,Completed
6253,20/05/2021,189,11,Completed
6254,25/02/2023,54,46,Completed
6255,09/04/2020,657,6,Inprogress
6256,09/05/2021,525,22,Inprogress
6257,27/05/2022,389,54,Completed
6258,10/11/2021,58,31,Completed
6259,16/02/2023,847,45,Completed
6260,17/11/2020,360,11,Inprogress
6261,26/06/2021,255,3,Completed
6262,10/12/2021,843,17,Inprogress
6263,31/07/2022,644,18,Inprogress
6264,13/09/2020,568,47,Completed
6265,16/08/2022,255,48,Completed
6266,29/04/2023,375,28,Completed
6267,27/08/2023,593,19,Completed
6268,18/09/2021,489,3,Inprogress
6269,09/10/2021,242,43,Inprogress
6270,24/03/2024,487,45,Inprogress
6271,16/07/2024,258,19,Inprogress
6272,13/06/2021,758,49,Inprogress
6273,22/12/2021,17,45,Inprogress
6274,26/06/2023,715,43,Inprogress
6275,04/08/2022,142,7,Inprogress
6276,18/04/2023,573,13,Completed
6277,28/04/2020,308,1,Completed
6278,10/11/2021,613,37,Completed
6279,14/07/2021,412,48,Completed
6280,24/01/2020,34,16,Completed
6281,14/07/2024,816,31,Inprogress
6282,10/04/2023,620,39,Completed
6283,10/12/2024,262,10,Inprogress
6284,15/05/2022,358,33,Inprogress
6285,04/09/2022,861,1,Inprogress
6286,11/08/2023,530,36,Inprogress
6287,13/06/2020,414,29,Completed
6288,23/09/2021,149,29,Inprogress
6289,23/05/2023,477,52,Inprogress
6290,18/01/2023,410,34,Inprogress
6291,07/07/2024,503,6,Completed
6292,05/04/2023,834,18,Inprogress
6293,30/06/2020,884,25,Completed
6294,19/11/2023,83,20,Completed
6295,15/06/2021,196,18,Completed
6296,26/07/2022,244,34,Completed
6297,04/02/2022,145,3,Inprogress
6298,02/03/2024,511,22,Inprogress
6299,29/04/2020,354,50,Inprogress
6300,21/09/2024,65,26,Completed
6301,08/06/2021,704,13,Completed
6302,14/12/2023,516,46,Completed
6303,26/05/2020,39,29,Completed
6304,02/05/2022,1,33,Completed
6305,24/01/2023,590,19,Inprogress
6306,22/10/2023,402,44,Completed
6307,29/04/2022,617,25,Completed
6308,11/01/2023,53,51,Completed
6309,05/09/2022,90,44,Inprogress
6310,06/02/2022,737,43,Completed
6311,27/07/2023,671,14,Completed
6312,14/10/2022,368,30,Inprogress
6313,30/05/2024,889,41,Inprogress
6314,08/01/2024,117,47,Completed
6315,24/07/2020,650,14,Completed
6316,04/02/2023,819,46,Completed
6317,26/11/2022,522,41,Completed
6318,09/03/2021,802,49,Inprogress
6319,19/03/2022,94,31,Completed
6320,03/02/2023,297,52,Completed
6321,08/05/2022,739,28,Completed
6322,04/08/2020,334,54,Inprogress
6323,05/07/2024,430,43,Completed
6324,30/09/2023,127,19,Completed
6325,05/04/2022,284,30,Completed
6326,03/02/2024,422,52,Completed
6327,13/04/2020,188,13,Completed
6328,14/08/2024,171,30,Completed
6329,09/03/2020,653,17,Inprogress
6330,11/02/2022,841,40,Inprogress
6331,09/06/2022,514,34,Inprogress
6332,01/06/2022,23,6,Inprogress
6333,02/11/2024,591,31,Completed
6334,28/09/2020,699,7,Completed
6335,17/01/2022,760,10,Inprogress
6336,26/07/2023,320,28,Inprogress
6337,04/08/2022,869,4,Inprogress
6338,04/05/2021,27,48,Inprogress
6339,12/05/2021,46,13,Inprogress
6340,18/11/2020,190,8,Inprogress
6341,13/09/2021,126,38,Completed
6342,07/01/2021,541,12,Completed
6343,13/06/2023,448,16,Completed
6344,26/12/2021,240,54,Inprogress
6345,07/01/2022,166,38,Inprogress
6346,09/12/2024,263,47,Inprogress
6347,04/04/2021,795,18,Inprogress
6348,04/08/2021,475,21,Inprogress
6349,25/05/2021,378,35,Inprogress
6350,10/09/2023,301,50,Inprogress
6351,04/01/2022,77,37,Completed
6352,08/12/2022,587,20,Inprogress
6353,21/06/2020,572,15,Completed
6354,05/12/2021,824,7,Inprogress
